"","scrubbed_family","scrubbed_genus","log_pet_leafarea","count","fit","upr","lwr"
"485","Betulaceae","Alnus",-5.78842215724684,403,4.77552509195346,5.54281179364598,4.02444641919235
"486","Betulaceae","Alnus",-5.78796581794184,403,4.76320240362704,5.54796969130284,4.02988396443204
"487","Betulaceae","Alnus",-7.2078716715021,403,4.22591406799071,5.01172118699993,3.41955072125578
"488","Betulaceae","Alnus",-6.70364939961707,403,4.42245348025159,5.1969117761593,3.71889101416136
"489","Betulaceae","Alnus",-6.83946692227412,403,4.37198636594895,5.12609656191834,3.61881415412658
"490","Betulaceae","Alnus",-7.40302912760093,403,4.1509289140315,4.91417077565507,3.39941454632186
"491","Betulaceae","Alnus",-7.20108258917972,403,4.21884488026677,5.0051978983655,3.47322877487284
"492","Betulaceae","Alnus",-6.55717235376491,403,4.48421500981361,5.2507875021849,3.66604485887092
"493","Betulaceae","Alnus",-7.3444138847186,403,4.19517682442475,4.93759402185026,3.41366899002308
"494","Betulaceae","Alnus",-7.02523898444227,403,4.30925938544733,5.07392386135298,3.51778051125138
"495","Betulaceae","Alnus",-7.07664031153513,403,4.29175192461962,5.03903172621902,3.53778713986472
"496","Betulaceae","Alnus",-7.01974550043166,403,4.30035107869845,5.06555485533598,3.5398478301836
"497","Betulaceae","Alnus",-5.9160142762404,403,4.71306136793805,5.45922817253676,3.93944989726844
"498","Betulaceae","Alnus",-6.9815471472558,403,4.32377715421104,5.04471586498545,3.55311215307745
"499","Betulaceae","Alnus",-7.25065553109906,403,4.23679809064282,4.981085838495,3.39014937397649
"500","Betulaceae","Alnus",-7.25100503116251,403,4.20817165064307,5.00051430359401,3.4462977877282
"501","Betulaceae","Alnus",-6.29508414997563,403,4.54420633664882,5.31195035158098,3.82299966466637
"502","Betulaceae","Alnus",-6.91901341463933,403,4.32095031501709,5.10662366020023,3.5965047168617
"503","Betulaceae","Alnus",-7.07190141401399,403,4.25120215716945,5.0648699814186,3.53763938048932
"504","Betulaceae","Alnus",-7.60219329230834,403,4.05544129516085,4.84701802051158,3.2243453453224
"505","Betulaceae","Alnus",-7.54175846272182,403,4.10088092425817,4.86760353605327,3.32570557419398
"506","Betulaceae","Alnus",-7.28316462097712,403,4.19569016442821,4.98817577241788,3.42719927164215
"507","Betulaceae","Alnus",-7.89986390563327,403,3.93866019152717,4.67000994685552,3.14276250661263
"508","Betulaceae","Alnus",-6.39721509595048,403,4.54752559507926,5.34668351072504,3.80975221034387
"509","Betulaceae","Alnus",-6.64256501142558,403,4.41667193368355,5.1958297685965,3.66782475316083
"510","Betulaceae","Alnus",-7.66576743395973,403,4.04925133235302,4.81537600029282,3.23550481432514
"511","Betulaceae","Alnus",-5.66129498783854,403,4.80715277887458,5.56292896837129,4.06919985591003
"512","Betulaceae","Alnus",-8.32825606583329,403,3.7848547242863,4.57346281050853,3.00590921288924
"513","Betulaceae","Alnus",-7.42846795227027,403,4.15773417854709,4.91906928941278,3.41254081197087
"514","Betulaceae","Alnus",-7.84970233767008,403,3.97714067448186,4.78142116373859,3.20943203621755
"515","Rosaceae","Amelanchier",-6.68840772335174,159,4.46553632099558,5.27000510900498,3.6435368124012
"535","Lauraceae","Cinnamomophyllum",-7.97340485654749,40,4.08372149031486,4.88326998081915,3.26240582003932
"536","Cornaceae","Cornus",-7.27127358540288,7,4.12633601274076,4.88058684548124,3.37902062399489
"537","Rosaceae","Crataegus",-7.70749706971472,159,4.01937804149965,4.83534377417516,3.20613769688659
"538","Rosaceae","Crataegus",-7.74685120074996,159,3.9793067267564,4.78431056078035,3.29580270759024
"539","Rosaceae","Crataegus",-7.33436077879441,159,4.15295732985031,4.90313674481713,3.34496599954819
"540","Rosaceae","Crataegus",-6.39154995180467,159,4.55226234395094,5.28344679305572,3.75880307238071
"543","Betulaceae","Ostrya",-7.62988852582818,403,4.0522678410819,4.89695939386599,3.29886658887775
"544","Betulaceae","Ostrya",-6.71907481628632,403,4.41356198493839,5.21487045694046,3.62746734770702
"545","Betulaceae","Ostrya",-7.66868891618301,403,4.05726438380266,4.81784962175573,3.28263125553552
"546","Betulaceae","Paracarpinus",-7.16957858979145,403,4.22961243338308,5.02841847271811,3.47149527176333
"547","Betulaceae","Paracarpinus",-6.93474730820581,403,4.31966034708701,5.09410323262534,3.60241101159037
"548","Betulaceae","Paracarpinus",-7.52262931662514,403,4.11650422624489,4.87896675820114,3.29377955836467
"549","Betulaceae","Paracarpinus",-7.55720141347099,403,4.07839865834563,4.86581220721882,3.30207469099717
"550","Betulaceae","Paracarpinus",-7.50667650365978,403,4.10728320333534,4.85793114974047,3.29230526446638
"551","Betulaceae","Paracarpinus",-7.65609809501003,403,4.04460335405765,4.8287245660925,3.33313742899912
"552","Betulaceae","Paracarpinus",-8.56966085932103,403,3.70445367694607,4.45913155876979,2.92456287109078
"553","Betulaceae","Paracarpinus",-7.08555746354068,403,4.27353749367357,5.02538830097163,3.4877338695525
"554","Betulaceae","Paracarpinus",-7.57907834741207,403,4.0640685389429,4.86181133879823,3.2785853609379
"557","Fagaceae","Quercus",-4.73203504938068,357,5.39210091128685,6.08798164597627,4.64554427475547
"562","Betulaceae","Alnus",-7.38092872679871,403,4.1542713118402,4.92100519453107,3.37977679273825
"563","Betulaceae","Alnus",-6.69844131712458,403,4.43925619623246,5.21089175706206,3.71621505175687
"564","Betulaceae","Alnus",-6.64275449319352,403,4.42640573789214,5.20239064763646,3.68267612455705
"565","Betulaceae","Alnus",-6.09505241261664,403,4.67522389928803,5.40073595975474,3.90368114507033
"566","Betulaceae","Alnus",-6.59733885153884,403,4.4880442967318,5.19276179951601,3.683864367793
"568","Lauraceae","Cinnamomophyllum",-5.96669427899629,40,4.83412543791086,5.61220186314867,4.07340604257535
"569","Lauraceae","Cinnamomophyllum",-5.9637898487731,40,4.85071125285951,5.62664179192721,4.13549586322255
"572","Rhamnaceae","Hovenia",-8.14485062814356,27,4.09775474017813,4.92025449692283,3.36120416370318
"573","Betulaceae","Paracarpinus",-7.50601418690989,403,4.13280136315204,4.85756930669736,3.32980604920397
"574","Fagaceae","Quercus",-6.2368158757743,357,4.87432627701554,5.60349369139099,4.13755039328765
"575","Sapindaceae","Acer",-7.82002161959274,45,4.06512465749457,4.80597009724096,3.24832362511314
"576","Betulaceae","Alnus",-6.98187340503356,403,4.31467224679885,5.09759791349301,3.49278958437087
"577","Betulaceae","Alnus",-7.51622864585932,403,4.10659967082621,4.87537665511736,3.32202718838137
"578","Betulaceae","Alnus",-7.48835264890779,403,4.13597989547195,4.87635503305691,3.36360950241172
"579","Betulaceae","Alnus",-7.38605724437601,403,4.14550344567002,4.96791233160387,3.39848605704682
"580","Betulaceae","Alnus",-7.64035872043455,403,4.05716728570947,4.84237196140898,3.30641247542416
"581","Betulaceae","Alnus",-7.03947802248472,403,4.28340132703498,5.06752759122006,3.48717476680234
"582","Betulaceae","Alnus",-6.19739362142096,403,4.63695615667969,5.37278925626356,3.91225104131802
"583","Betulaceae","Alnus",-7.91432362528754,403,3.96403994534975,4.74168493255949,3.13396184875615
"584","Betulaceae","Alnus",-6.70406369645199,403,4.43267968555393,5.1894883553657,3.66788752388256
"585","Betulaceae","Alnus",-7.66930122183257,403,4.04565832502658,4.78470505835212,3.28898494400861
"586","Betulaceae","Alnus",-6.771889612895,403,4.40818832044989,5.19743014131394,3.68071350348129
"587","Betulaceae","Alnus",-6.35998826852414,403,4.5524418386867,5.3758503267482,3.82473335109841
"588","Betulaceae","Alnus",-6.79429624502803,403,4.42370357761641,5.12061185035577,3.65046608586607
"589","Betulaceae","Alnus",-7.53845925705223,403,4.09967768352789,4.87045130438103,3.26378731470913
"590","Betulaceae","Alnus",-6.65381796015467,403,4.43941144610318,5.24536843708426,3.63677052871273
"591","Betulaceae","Alnus",-6.76993783461409,403,4.3832223806022,5.11737977097098,3.61250914480098
"592","Betulaceae","Alnus",-6.60393611263021,403,4.45489784512732,5.25334809220469,3.71924077990796
"593","Betulaceae","Alnus",-6.31445550589406,403,4.56464531451423,5.35131186888475,3.83106623560382
"594","Betulaceae","Alnus",-6.58998105140112,403,4.47810693464639,5.24931965985252,3.73591173720686
"595","Betulaceae","Alnus",-7.32863508544295,403,4.1742383026021,4.96807059251963,3.38985146865418
"596","Betulaceae","Alnus",-7.4623447201893,403,4.10401494892964,4.8876909886545,3.35239746199408
"597","Betulaceae","Alnus",-7.03540912115383,403,4.29127783282617,5.14268578431898,3.50033930967216
"598","Betulaceae","Alnus",-7.26405029510258,403,4.20104038148002,4.98454846759458,3.43618655872225
"599","Betulaceae","Alnus",-6.59499262043095,403,4.44992760477394,5.22433236384513,3.71916431175104
"600","Betulaceae","Alnus",-6.83577420994125,403,4.33409712776697,5.11105573818281,3.60938151611045
"601","Betulaceae","Betula",-7.28906694421605,403,4.18381834341182,4.96683597150065,3.40392421030078
"602","Betulaceae","Betula",-7.86398558232631,403,3.95241654298663,4.74447598533079,3.17107947464105
"603","Betulaceae","Betula",-7.67466310740449,403,4.04687479891359,4.7389750327122,3.269590406583
"604","Betulaceae","Betula",-8.24362652420999,403,3.8095603093862,4.55725183543502,3.06862666097445
"605","Betulaceae","Betula",-7.82104053183646,403,3.95881350287581,4.72721105020775,3.15980265072138
"606","Betulaceae","Betula",-7.01832266020076,403,4.27649806743476,5.02950078140027,3.5400839954159
"607","Betulaceae","Betula",-7.58335138469667,403,4.06593435504793,4.83100380279523,3.33557883078258
"608","Betulaceae","Betula",-8.24885450172955,403,3.83200979891643,4.57509644326311,3.05319030794985
"609","Betulaceae","Betula",-7.68350828252437,403,4.03788510205427,4.84285902820195,3.22105135957446
"610","Betulaceae","Betula",-7.57570460875237,403,4.07581478530461,4.83437662090187,3.31468818837209
"611","Betulaceae","Betula",-7.60846498347661,403,4.06772311981882,4.84015357173116,3.25134182223917
"613","Lauraceae","Cinnamomophyllum",-7.36489480672843,40,4.30530353919597,5.12096535433485,3.4980914165415
"614","Lauraceae","Cinnamomophyllum",-7.38084205624786,40,4.32036666528787,5.07759962341569,3.49324923076097
"615","Lauraceae","Cinnamomophyllum",-7.70532341672324,40,4.19440795951001,4.98672377341735,3.44506486443379
"616","Lauraceae","Cinnamomophyllum",-7.85279534080895,40,4.11858314719284,4.93834236943432,3.37559712446877
"617","Lauraceae","Cinnamomophyllum",-7.50749226538607,40,4.2662860729737,5.06943262807742,3.45922620736804
"618","Cornaceae","Cornus",-6.8970082358855,7,4.25354754337282,5.04457103336744,3.45857613444898
"619","Rosaceae","Crataegus",-7.00734249226812,159,4.29214744932472,5.03817762868041,3.53702405020396
"620","Rosaceae","Crataegus",-6.82480756416153,159,4.37019581704649,5.08972716635155,3.5792302958491
"621","Rosaceae","Crataegus",-6.81948436221254,159,4.36324017211606,5.11223679695142,3.62237624629888
"623","Fabaceae","",-6.99312582105977,45,4.26649004671882,5.05024910601073,3.50303255477208
"629","Fagaceae","Quercus",-6.8108000893124,357,4.69850112346263,5.42445397500682,3.96151983055138
"630","Fagaceae","Quercus",-7.22529467822948,357,4.55222075572456,5.27471737086038,3.79353096214012
"631","Fagaceae","Quercus",-6.2512606720705,357,4.87734931757166,5.63314577841562,4.0554373554055
"632","Fagaceae","Quercus",-6.70814487270067,357,4.73577184027878,5.46617288894388,3.96829351775331
"633","Fagaceae","Quercus",-7.51689408706034,357,4.4421734975032,5.19313500285153,3.68526492763872
"634","Fagaceae","Quercus",-7.3507774049524,357,4.51021340216758,5.26242408439734,3.78698692941265
"635","Fagaceae","Quercus",-7.75182070265986,357,4.39020360023472,5.16637146058157,3.61688485927159
"636","Fagaceae","Quercus",-7.24539119241265,357,4.57610801092355,5.26904754127389,3.78252605729678
"637","Fagaceae","Quercus",-7.35347535490059,357,4.53099489937732,5.29103229569334,3.77040102953177
"638","Fagaceae","Quercus",-6.89104566541919,357,4.64900804611107,5.42467325477749,3.94064273482073
"639","Fagaceae","Quercus",-7.83075345555325,357,4.36914576608861,5.14925407876218,3.60580353756307
"640","Fagaceae","Quercus",-7.28898348807769,357,4.56126273593202,5.29246783392085,3.82034938891112
"641","Fagaceae","Quercus",-5.93830451615781,357,4.97750181537508,5.72612227566928,4.26311643518615
"642","Fagaceae","Quercus",-6.59568991006597,357,4.7409755413549,5.55617067210375,4.04371730406472
"643","Fagaceae","Quercus",-7.73557736286868,357,4.40768046618657,5.18551770044173,3.67789371174161
"644","Fagaceae","Quercus",-6.69979602787298,357,4.73524458693818,5.51238973141056,3.93428720918739
"645","Fagaceae","Quercus",-7.22851303733409,357,4.56481140232768,5.27346295401659,3.79225571937192
"646","Fagaceae","Quercus",-7.42931328932717,357,4.46844431468119,5.24296720683346,3.71321995946503
"647","Fagaceae","Quercus",-6.66802209966752,357,4.72810925872307,5.57481815141472,4.01198359904653
"648","Fagaceae","Quercus",-6.90097928794953,357,4.66407791652984,5.39680047029492,3.8998517896925
"649","Fagaceae","Quercus",-7.19846325820906,357,4.56053838558815,5.33196343916441,3.87138602152173
"650","Fagaceae","Quercus",-7.06479395840187,357,4.61299838620933,5.36292705311389,3.91100268758184
"651","Fagaceae","Quercus",-6.55494860717018,357,4.77792406399884,5.55656592993121,4.02625276908559
"652","Fagaceae","Quercus",-7.88499365358837,357,4.32269119593053,5.08871621373433,3.59316981411877
"653","Fagaceae","Quercus",-6.35144322809533,357,4.84991028052094,5.56376992513634,4.14340504793928
"654","Fagaceae","Quercus",-6.69981308506127,357,4.71376326309296,5.55365022110609,4.03254200814739
"676","Rosaceae","Amelanchier",-8.17712030207512,159,3.82337605944033,4.6367954464741,3.04085166242998
"677","Rosaceae","Amelanchier",-7.11600036563438,159,4.24943478521855,4.98275951005074,3.47901184562585
"689","Sapindaceae","Acer",-7.65499334775908,45,4.11386293324288,4.82380947379388,3.37098950948611
"690","Sapindaceae","Acer",-7.09772762859462,45,4.30033472939484,5.15151175156537,3.61118568906253
"691","Sapindaceae","Acer",-7.05793767620143,45,4.33335799707395,5.09624008036477,3.51861124094931
"692","Sapindaceae","Acer",-7.02784823044104,45,4.33782646615131,5.1114050390252,3.60615564623085
"708","Rosaceae","Amelanchier",-5.47906616078167,159,4.90176396280933,5.67706350607426,4.16880813577241
"709","Rosaceae","Amelanchier",-6.21908912323448,159,4.60193469544632,5.3772031410916,3.90274387492708
"710","Rosaceae","Amelanchier",-5.67957602900632,159,4.83180296168761,5.60847671435203,4.06592186431996
"711","Rosaceae","Amelanchier",-6.49153092635561,159,4.47576911477463,5.21253687682146,3.73896416310541
"712","Rosaceae","Amelanchier",-5.20628819974863,159,4.99695062871919,5.74018253482704,4.28064470738374
"713","Rosaceae","Amelanchier",-7.28853557940844,159,4.20754938724786,5.03293038114565,3.39431237579379
"721","Fabaceae","Caesalpinites",-6.27931143314077,45,4.519145157356,5.29315643461084,3.72837284651322
"722","Fabaceae","Caesalpinites",-5.79123889611798,45,4.70172918739526,5.45918665247071,3.94913960347198
"723","Fabaceae","Caesalpinites",-4.6717223598308,45,5.20948970327527,6.00033312403847,4.42237683380714
"724","Sapindaceae","Cardiospermum",-6.77587562472669,45,4.45046515876988,5.15171594729363,3.70861888545668
"725","Sapindaceae","Cardiospermum",-8.00611959839716,45,3.98220545731032,4.7715464563495,3.20833977597597
"726","Juglandaceae","Carya",-6.40028246962193,27,4.54649465973306,5.36461020199055,3.7277331032477
"727","Juglandaceae","Carya",-5.77026015474777,27,4.77288089466749,5.44125166991678,4.01255935899394
"728","Juglandaceae","Carya",-6.87397820171974,27,4.33677813850671,5.12150677937291,3.56220694852202
"729","Juglandaceae","Carya",-7.08772679927622,27,4.22807679471575,5.03259887913937,3.57379569346663
"730","Juglandaceae","Carya",-7.7367198917365,27,3.98599006667188,4.75063687317009,3.21751589193642
"731","Juglandaceae","Carya",-7.90813439123858,27,3.91921765966242,4.67789881197154,3.126182125924
"732","Fagaceae","",-6.55217533433637,357,4.7717836583331,5.56214255187279,4.07098746476736
"733","Meliaceae","Cedrela",-5.53233684694933,10,4.96219248270827,5.68874827630777,4.17056601036332
"734","Meliaceae","Cedrela",-6.37671946392663,10,4.61306002475245,5.43962000592201,3.92384174110889
"735","Meliaceae","Cedrela",-6.9942831365225,10,4.41620421720097,5.17169415080505,3.64855909685695
"736","Meliaceae","Cedrela",-6.26101178748995,10,4.63224127468611,5.47966019027618,3.93735953414622
"737","Meliaceae","Cedrela",-7.0295681736239,10,4.38761016705826,5.17008810058062,3.56713760219595
"925","Fabaceae","Cercis",-6.14623335126806,45,4.60435696436544,5.37790658257129,3.86259007923172
"926","Fabaceae","Cercis",-5.79317187690795,45,4.73359451858702,5.48408251668639,4.02037815293702
"927","Fabaceae","Cercis",-6.03109641677452,45,4.64532609766493,5.38102841060834,3.8763788658136
"928","Fabaceae","Cercis",-6.31702738817316,45,4.54242039663899,5.29837500143998,3.72859685177695
"929","Fabaceae","Cercis",-6.68810181092943,45,4.37410071732266,5.12176901404758,3.56466256050839
"930","Fabaceae","Cercis",-5.99773697773561,45,4.64830544185759,5.39856450499518,3.87462822229167
"931","Rosaceae","Cercocarpus",-5.37346298456237,159,4.93044213729726,5.64103232505574,4.18630014976625
"932","Rosaceae","Cercocarpus",-5.79107749186792,159,4.78831206391596,5.5472878945684,4.02043395227481
"933","Rosaceae","Cercocarpus",-5.55167814431745,159,4.87528754209635,5.58009939787194,4.14358379440475
"934","Rosaceae","Cercocarpus",-5.52012655851579,159,4.89873391783641,5.62853181190859,4.09873665356885
"935","Rosaceae","Cercocarpus",-6.1923648244776,159,4.59984885683549,5.36985689596391,3.84461489661515
"936","Rosaceae","Cercocarpus",-6.13282767068986,159,4.63805658454283,5.43347631773931,3.87126084254178
"937","Rosaceae","Cercocarpus",-6.136113049293,159,4.63110179466794,5.32710863686574,3.84957016263703
"938","Rosaceae","Cercocarpus",-7.24992732871959,159,4.2010559452428,4.9388396613491,3.47481462569729
"939","Rosaceae","Cercocarpus",-6.09243294447626,159,4.64365113960798,5.41977354606787,3.8863053594986
"940","Rosaceae","Cercocarpus",-5.71866202819098,159,4.8022670876229,5.54290428322723,4.04262888128043
"941","Rosaceae","Cercocarpus",-5.56521089265283,159,4.86230786062545,5.60697544071144,4.13685512050343
"942","Rosaceae","Cercocarpus",-7.0436781002226,159,4.29213174367246,5.07126639555873,3.58914242804499
"943","Rosaceae","Cercocarpus",-5.9814377835323,159,4.69343857520217,5.40197185730652,3.93414207248899
"944","Rosaceae","Cercocarpus",-6.40080093897475,159,4.54036880416344,5.29702659233995,3.78069823218779
"945","Rosaceae","Cercocarpus",-5.64405887039891,159,4.83162388185095,5.5893481182469,4.01249475991113
"946","Rosaceae","Cercocarpus",-6.45361620393137,159,4.53563296101343,5.25983546493122,3.84890884565031
"947","Rosaceae","Cercocarpus",-6.2345460448736,159,4.60703841681697,5.3552531882998,3.77093737032248
"948","Rosaceae","Cercocarpus",-6.44055307005262,159,4.52202695845155,5.26525182658412,3.74377877306671
"949","Rosaceae","Cercocarpus",-5.71214756466784,159,4.79197606780498,5.55057033659646,4.06709146156955
"952","Fabaceae","",-5.27857415278151,45,4.91627246220753,5.65634301759702,4.11918315914951
"966","Rosaceae","Crataegus",-7.00854956906737,159,4.3075973537077,5.14944307177892,3.53664001308005
"967","Rosaceae","Crataegus",-7.11603608020599,159,4.25385959554142,5.04828221520585,3.44573847922732
"968","Rosaceae","Crataegus",-7.87838868672737,159,3.92432906022445,4.69898610656302,3.14440856963812
"969","Rosaceae","Crataegus",-6.90052448430168,159,4.33632286885737,5.12319347455373,3.61497238555576
"970","Rosaceae","Crataegus",-7.18474933893939,159,4.21443138331382,4.92398305856004,3.37547939545587
"971","Rosaceae","Crataegus",-7.1942087731121,159,4.20830713335141,4.94461922600973,3.49898769745047
"972","Rosaceae","Crataegus",-5.08750634928124,159,5.04988686049309,5.78867958440811,4.29898991334125
"973","Rosaceae","Crataegus",-5.639373774445,159,4.8353393842551,5.64765810659738,4.06150886263837
"974","Rosaceae","Crataegus",-6.17587500413567,159,4.6369799381221,5.37616243987549,3.92031081951057
"975","Rosaceae","Crataegus",-6.78290659723058,159,4.39172575726408,5.14547315454906,3.69648924722687
"976","Sapindaceae","Dipteronia",-7.59710368403494,45,4.12181471065264,4.8687806898357,3.34863440338602
"977","Sapindaceae","Dipteronia",-8.01915194060969,45,3.94825508701847,4.71863951739039,3.13388773456665
"980","Myrtaceae","",-7.15688609308474,10,4.67926742379014,5.49943321599272,3.89989682304724
"981","Myrtaceae","",-5.99617884195429,10,5.08292402414212,5.82284165144679,4.33460569211144
"982","Myrtaceae","",-6.10781411067658,10,4.99526416957239,5.73309398370473,4.26091615608249
"983","Myrtaceae","",-5.38322971168357,10,5.2399491976854,6.02326129356729,4.44407764168771
"984","Myrtaceae","",-6.27555467831156,10,4.95399833802003,5.70635580967995,4.23003862131699
"985","Myrtaceae","",-5.70610126096445,10,5.12452891976685,5.85870462318515,4.39059612825346
"986","Myrtaceae","",-6.29677522774895,10,4.94383218710681,5.71486574662338,4.11231917934319
"987","Myrtaceae","",-5.50379709578801,10,5.20143003429228,5.94534301784186,4.43047887384316
"988","Fagaceae","Fagopsis",-6.55214099734684,357,4.76462100827891,5.53580092203388,4.00082900206705
"989","Fagaceae","Fagopsis",-5.72639256719751,357,5.04222237618454,5.74063210288748,4.31626034071921
"990","Fagaceae","Fagopsis",-5.41736287378641,357,5.15736121483071,5.91471515357843,4.4180308995449
"991","Fagaceae","Fagopsis",-4.55466539738954,357,5.45608024107111,6.2007192332909,4.72346053233752
"992","Fagaceae","Fagopsis",-5.89097507574726,357,5.01132404091497,5.78713790383951,4.24145640285525
"993","Fagaceae","Fagopsis",-6.18319276816857,357,4.88280908808776,5.61204333853152,4.13139258336194
"994","Fagaceae","Fagopsis",-6.27984072706332,357,4.89712374237909,5.65332723588737,4.21563841154785
"995","Fagaceae","Fagopsis",-6.78951457029626,357,4.72265581484494,5.44108784469772,3.96274466788584
"996","Fagaceae","Fagopsis",-5.96042877786695,357,4.98574955427353,5.71040238103482,4.24142453195031
"997","Fagaceae","Fagopsis",-5.38483344803492,357,5.16532618931085,5.89673338581675,4.43615004314515
"998","Fagaceae","Fagopsis",-5.48343875922702,357,5.12537547043515,5.88556941918736,4.44708978367446
"999","Fagaceae","Fagopsis",-6.75796035742584,357,4.72230338784049,5.51606003210718,4.05920316528927
"1000","Fagaceae","Fagopsis",-6.67973165461798,357,4.73399500216527,5.46648732290821,4.02803861499517
"1001","Fagaceae","Fagopsis",-5.70786700500457,357,5.04029175183666,5.84280364118468,4.37276333459453
"1002","Fagaceae","Fagopsis",-5.67163053265529,357,5.08251638020852,5.8279761038481,4.38837886783136
"1003","Fagaceae","Fagopsis",-5.58500233627201,357,5.11026358575444,5.79354596400369,4.32723856053117
"1004","Fagaceae","Fagopsis",-5.79235109989137,357,5.03448967734862,5.80975611696167,4.27363293014649
"1005","Fagaceae","Fagopsis",-6.02281941330719,357,4.97317583404704,5.67761507639432,4.17501871242953
"1006","Fagaceae","Fagopsis",-6.7226160289502,357,4.71499767675499,5.4501128250843,4.00035316843776
"1007","Fagaceae","Fagopsis",-6.82976051306436,357,4.69512539138338,5.43168134542483,3.96814665887778
"1008","Fagaceae","Fagopsis",-5.32769036005309,357,5.1725824437191,5.90768649189731,4.44220660926649
"1009","Fagaceae","Fagopsis",-6.65065329760985,357,4.75257517277961,5.52230175367136,3.98689025961187
"1010","Fagaceae","Fagopsis",-6.12224270479318,357,4.90393558471778,5.69193485555726,4.20029564050584
"1011","Fagaceae","Fagopsis",-6.74817024916205,357,4.7310400102744,5.44780208568057,3.91658686894952
"1012","Fagaceae","Fagopsis",-6.34513315745665,357,4.85284656843957,5.59497938388102,4.11886560335802
"1013","Fagaceae","Fagopsis",-5.87280935855419,357,4.99928273803115,5.78315847789697,4.22781857740069
"1014","Fagaceae","Fagopsis",-6.22023791614845,357,4.87185907708856,5.64983681919254,4.20070657776037
"1015","Fagaceae","Fagopsis",-5.52005490675927,357,5.10754215627194,5.88303767317616,4.36788015256107
"1016","Fagaceae","Fagopsis",-6.26352999626812,357,4.84332896759665,5.60330152262381,4.09074110345818
"1017","Fagaceae","Fagopsis",-6.86711826156909,357,4.66155248745871,5.40410293264245,3.90892284252734
"1018","Fagaceae","Fagopsis",-7.17580467321879,357,4.55695127107124,5.278879292838,3.81285297913332
"1019","Fagaceae","Fagopsis",-6.96672639359539,357,4.63013013211927,5.43325524304857,3.95223722813789
"1020","Fagaceae","Fagopsis",-6.6401822957812,357,4.74853157087178,5.49406333062223,3.97585039999348
"1021","Fagaceae","Fagopsis",-5.68917626656684,357,5.06117035692644,5.86014653558584,4.33476079823937
"1022","Fagaceae","Fagopsis",-6.42722475245634,357,4.84931654935023,5.58257651530878,4.07663120800691
"1023","Fagaceae","Fagopsis",-6.69179828925229,357,4.73236142376957,5.44612147506032,4.02130259342086
"1024","Fagaceae","Fagopsis",-5.94182407788371,357,4.99174405111702,5.76797226616765,4.17682127180973
"1025","Fagaceae","Fagopsis",-5.77383955506979,357,5.01482400374322,5.80139647743478,4.31155238479153
"1026","Fagaceae","Fagopsis",-6.15568798728259,357,4.93826080404777,5.69306782723787,4.1883243265972
"1027","Fagaceae","Fagopsis",-5.68855648065835,357,5.0855578637825,5.80058450186,4.28846666701634
"1028","Fagaceae","Fagopsis",-4.77449338860782,357,5.36000139150142,6.13270374266198,4.65582559614841
"1029","Fagaceae","Fagopsis",-5.39648470414313,357,5.17184348898606,5.94160132437937,4.45225137835752
"1030","Fagaceae","Fagopsis",-6.10672367051219,357,4.92975106336011,5.68733884857727,4.22242938728535
"1031","Fagaceae","Fagopsis",-5.79808139595481,357,5.02406792678767,5.79972506395039,4.25298528465182
"1032","Fagaceae","Fagopsis",-6.1066639731598,357,4.93932070395305,5.66908980217144,4.1758337226879
"1033","Fagaceae","Fagopsis",-5.92314854464519,357,4.9943407764126,5.73980611313125,4.25626545435864
"1034","Fagaceae","Fagopsis",-7.10850519980476,357,4.61234648185945,5.33151999338305,3.88949980609486
"1035","Fagaceae","Fagopsis",-6.20690037935399,357,4.9236767105084,5.63000473622742,4.10563025667053
"1036","Fagaceae","Fagopsis",-5.32540741068218,357,5.17180885162662,5.89875408156485,4.47788610391832
"1037","Fagaceae","Fagopsis",-5.98952043811312,357,4.94601801151144,5.71554621833572,4.20320446683325
"1038","Fagaceae","Fagopsis",-6.83806691607209,357,4.6843527257843,5.45902046157173,3.97219209651712
"1039","Fagaceae","Fagopsis",-6.36207036232104,357,4.86787078394623,5.62731698903656,4.18114827866958
"1040","Fagaceae","Fagopsis",-5.5369139533627,357,5.10057729425333,5.87583178588927,4.34800796328111
"1041","Fagaceae","Fagopsis",-6.25674762717628,357,4.87247274269807,5.64582789460582,4.11365851033291
"1042","Fagaceae","Fagopsis",-6.30584329227115,357,4.86227121603521,5.59005085007194,4.14048197528772
"1043","Fagaceae","Fagopsis",-6.32525199101271,357,4.86860083883623,5.65075114933609,4.10982415861671
"1044","Fagaceae","Fagopsis",-6.17857467080974,357,4.9155137514377,5.67232523368165,4.14059970174219
"1045","Fagaceae","Fagopsis",-6.72598887625769,357,4.72532778127661,5.45826383355501,4.00321436939143
"1046","Fagaceae","Fagopsis",-5.53550609115087,357,5.10569748746747,5.86673581420592,4.36276126680784
"1047","Fagaceae","Fagopsis",-6.39081021722826,357,4.86275707725935,5.6661882481159,4.0905372480909
"1048","Fagaceae","Fagopsis",-6.30098603971095,357,4.8835977983758,5.60814825695457,4.09528723398546
"1049","Fagaceae","Fagopsis",-5.18068563122586,357,5.25777428321968,6.02012095840008,4.42514306155176
"1050","Fagaceae","Fagopsis",-7.0068929743878,357,4.64305921499673,5.33937836654397,3.89668282656626
"1051","Fagaceae","Fagopsis",-6.9649724004277,357,4.64173808096159,5.39405055560103,3.90409286598692
